407143,000000	-71,860850	-4542,842507	62,286854	-512,450933	-147,148967	287,406147	-7845,498621	-12377,537787	0,000000	0,000000	1735221315,593534	0,000000
407144,000000	96,112490	-5966,536701	128,895044	-459,365547	-125,132501	286,586583	-7507,354021	-12084,543705	0,000000	0,000000	1735221315,595534	0,000000
407145,000000	209,473073	-5344,897509	153,183937	-433,474779	-104,159117	294,186175	-7276,870310	-11800,676584	0,000000	0,000000	1735221315,597534	0,000000
407146,000000	216,923654	-4336,722195	130,347908	-430,606306	-78,082085	287,853181	-7479,339838	-11646,337807	0,000000	0,000000	1735221315,599534	0,000000
407147,000000	111,721456	-4072,375596	120,177865	-426,843762	-69,998205	278,428197	-7640,235126	-11679,157615	0,000000	0,000000	1735221315,601534	0,000000
407148,000000	-55,283308	-3615,655005	91,381371	-529,512763	-143,237412	277,124345	-7693,395019	-11975,951493	0,000000	0,000000	1735221315,603534	0,000000
407149,000000	-186,823308	-2896,115184	-21,420419	-399,425626	-121,816993	274,479389	-8085,221052	-12076,869607	0,000000	0,000000	1735221315,605534	0,000000
407150,000000	-231,973827	-4297,345877	52,489340	-604,838133	-194,758177	290,125608	-8281,022310	-13004,839420	0,000000	0,000000	1735221315,607534	0,000000
407151,000000	-152,289867	-4451,163113	73,909760	-590,048730	-183,023512	286,810100	-8264,742792	-12936,443090	0,000000	0,000000	1735221315,609534	0,000000
407152,000000	9,387732	-4351,660609	74,915588	-584,684312	-166,669488	284,835696	-8062,571287	-12783,408165	0,000000	0,000000	1735221315,611534	0,000000
407153,000000	163,316727	-4395,470023	65,863132	-537,857413	-148,266554	282,004476	-7843,151689	-12471,489608	0,000000	0,000000	1735221315,613534	0,000000
407154,000000	230,446458	-5477,070808	99,986792	-483,840704	-123,642385	285,655260	-7546,544075	-12080,259621	0,000000	0,000000	1735221315,614534	0,000000
407155,000000	177,063048	-5862,824619	152,625144	-440,590084	-100,657344	289,753079	-7270,835340	-11767,968535	0,000000	0,000000	1735221315,616534	0,000000
407156,000000	32,186508	-4434,213042	120,326877	-433,251262	-105,276704	289,678574	-7342,919707	-11823,326349	0,000000	0,000000	1735221315,618534	0,000000
407157,000000	-129,714608	-4298,239946	131,949782	-467,449427	-113,993883	290,200114	-7456,578314	-11948,086321	0,000000	0,000000	1735221315,620534	0,000000
407158,000000	-229,552388	-3874,599934	113,658607	-463,351607	-140,331686	289,976597	-7651,001215	-12212,954462	0,000000	0,000000	1735221315,622534	0,000000
407159,000000	-212,751329	-2779,699862	18,440187	-504,143536	-161,826611	285,655260	-7941,462100	-12440,159917	0,000000	0,000000	1735221315,624534	0,000000
407160,000000	-83,781779	-4087,388515	42,952597	-603,348017	-185,258687	286,549330	-8326,992393	-12858,770788	0,000000	0,000000	1735221315,626534	0,000000
407161,000000	84,824860	-4577,301443	75,325370	-622,533262	-189,282000	287,219882	-8342,452347	-12963,637710	0,000000	0,000000	1735221315,628534	0,000000
407162,000000	208,094716	-4399,307072	67,986548	-594,630837	-174,157321	284,612179	-8163,712919	-12810,416520	0,000000	0,000000	1735221315,630534	0,000000
407163,000000	224,150717	-4354,827106	62,622130	-566,095114	-149,458647	285,245478	-7913,783193	-12596,100569	0,000000	0,000000	1735221315,632534	0,000000
407164,000000	120,550394	-5217,082798	86,911023	-490,918756	-118,128955	291,839242	-7595,568895	-12199,096382	0,000000	0,000000	1735221315,634534	0,000000
407165,000000	-46,938658	-6066,188216	160,783529	-434,257090	-98,384917	297,464430	-7350,221276	-11867,545545	0,000000	0,000000	1735221315,636534	0,000000
407166,000000	-191,144645	-4502,348602	128,522515	-438,280404	-101,029873	301,413238	-7262,974977	-11788,718402	0,000000	0,000000	1735221315,638534	0,000000
407167,000000	-237,673521	-4232,153296	126,920640	-455,453992	-115,595758	299,811363	-7419,623435	-11929,795146	0,000000	0,000000	1735221315,640534	0,000000
407168,000000	-161,789358	-3930,814564	119,209290	-450,424850	-135,302544	294,335186	-7624,290884	-12184,903026	0,000000	0,000000	1735221315,642534	0,000000
407169,000000	-6,295741	-2906,359732	37,811697	-486,895442	-151,097775	284,537673	-7810,108364	-12505,762279	0,000000	0,000000	1735221315,644534	0,000000
407170,000000	152,774155	-3604,404628	31,962991	-571,757555	-187,121332	285,096467	-8130,893111	-12795,627117	0,000000	0,000000	1735221315,646534	0,000000
407171,000000	229,962170	-4535,466433	72,754920	-596,977770	-191,666186	282,637775	-8206,255734	-13007,149100	0,000000	0,000000	1735221315,648534	0,000000
407172,000000	187,046826	-4461,146891	74,915588	-586,584210	-190,921128	287,853181	-8133,538067	-12866,668403	0,000000	0,000000	1735221315,650534	0,000000
407173,000000	46,789646	-4291,124642	69,439411	-558,830798	-168,420374	283,792615	-7980,614901	-12660,473585	0,000000	0,000000	1735221315,652534	0,000000
407174,000000	-120,103359	-4889,816046	74,096024	-494,904816	-135,041773	282,824039	-7607,489824	-12310,072780	0,000000	0,000000	1735221315,654534	0,000000
407175,000000	-227,168202	-6257,109344	149,086118	-440,515578	-113,509595	293,105841	-7370,933890	-12046,173215	0,000000	0,000000	1735221315,655534	0,000000
407176,000000	-217,035413	-4889,406264	153,370202	-530,555844	-135,116279	288,747251	-7243,603468	-11802,092195	0,000000	0,000000	1735221315,657534	0,000000
407177,000000	-94,957650	-4425,011575	150,948763	-544,786453	-147,223473	288,002193	-7327,981293	-11994,279921	0,000000	0,000000	1735221315,659534	0,000000
407178,000000	73,648989	-4047,006369	127,777457	-465,996563	-136,680901	289,492309	-7567,033172	-12185,946107	0,000000	0,000000	1735221315,661534	0,000000
407179,000000	203,363597	-3149,583936	57,704747	-497,512519	-147,297978	290,982425	-7729,753852	-12414,269149	0,000000	0,000000	1735221315,663534	0,000000
407180,000000	225,231051	-3202,334046	14,826655	-568,367541	-168,271363	296,756625	-8070,282638	-12774,355710	0,000000	0,000000	1735221315,665534	0,000000
407181,000000	130,049884	-4527,345300	70,482492	-616,684556	-174,678862	293,441117	-8304,715157	-12968,331575	0,000000	0,000000	1735221315,667534	0,000000
407182,000000	-34,756958	-4523,992538	76,703727	-600,107014	-164,732337	290,013850	-8203,312755	-12889,541686	0,000000	0,000000	1735221315,669534	0,000000
407183,000000	-178,255141	-4353,523254	70,072711	-588,595867	-160,560012	287,629664	-8048,303425	-12787,692249	0,000000	0,000000	1735221315,671534	0,000000
407184,000000	-235,773623	-4626,400769	65,714121	-512,413681	-143,945217	288,411975	-7773,339748	-12357,272208	0,000000	0,000000	1735221315,673534	0,000000
407185,000000	-171,102583	-6100,274622	130,683184	-442,788005	-127,106905	294,074416	-7447,190583	-11928,342283	0,000000	0,000000	1735221315,675534	0,000000
407186,000000	-19,259751	-5239,211023	139,512122	-429,116189	-104,457140	292,398036	-7160,976529	-11787,153780	0,000000	0,000000	1735221315,677534	0,000000
407187,000000	141,672790	-4396,475852	122,040510	-457,502902	-116,787851	288,188457	-7357,709110	-11931,098998	0,000000	0,000000	1735221315,679534	0,000000
407188,000000	227,093697	-4176,273942	126,287341	-454,597175	-120,252371	292,882323	-7510,110736	-12148,208916	0,000000	0,000000	1735221315,681534	0,000000
407189,000000	193,081796	-3522,597253	85,644424	-462,234020	-140,219927	291,243196	-7647,052407	-12293,346226	0,000000	0,000000	1735221315,683534	0,000000
407190,000000	56,773424	-2922,564745	4,358590	-505,298376	-160,560012	282,749534	-7965,601981	-12655,146420	0,000000	0,000000	1735221315,685534	0,000000
407191,000000	-106,096268	-4466,585815	73,499978	-655,390322	-229,589641	279,843807	-8182,302117	-13015,009463	0,000000	0,000000	1735221315,687534	0,000000
407192,000000	-219,941139	-4476,048052	73,388219	-577,904284	-191,517174	284,798443	-8221,864700	-13045,817614	0,000000	0,000000	1735221315,689534	0,000000
407193,000000	-218,860805	-4273,205996	72,084367	-579,692423	-171,028078	283,308327	-8050,315082	-12756,697834	0,000000	0,000000	1735221315,691534	0,000000
407194,000000	-104,270875	-4346,482456	61,467290	-519,640744	-152,997673	279,322267	-7811,449468	-12432,523072	0,000000	0,000000	1735221315,693534	0,000000
407195,000000	67,427754	-5775,429308	127,404928	-539,571047	-161,938369	278,651714	-7424,205542	-12149,512768	0,000000	0,000000	1735221315,695534	0,000000
407196,000000	196,360052	-5863,122642	159,889460	-493,787229	-124,946237	281,855464	-7162,392139	-11765,733361	0,000000	0,000000	1735221315,697534	0,000000
407197,000000	224,187970	-4351,399839	127,665699	-445,656478	-109,337270	286,251307	-7301,568985	-11831,857264	0,000000	0,000000	1735221315,698534	0,000000
407198,000000	138,171017	-4201,307893	129,044056	-435,858965	-108,592212	291,280448	-7478,892803	-12044,720352	0,000000	0,000000	1735221315,700534	0,000000
407199,000000	-22,910535	-3740,563989	105,649233	-452,846289	-127,032399	290,833414	-7718,689740	-12270,994484	0,000000	0,000000	1735221315,702534	0,000000
407200,000000	-176,019967	-2791,248262	16,316772	-496,767461	-153,817236	285,096467	-7919,706404	-12548,044324	0,000000	0,000000	1735221315,704534	0,000000
407201,000000	-235,736370	-4107,579589	47,907233	-600,889325	-178,813934	291,839242	-8285,120130	-12887,232006	0,000000	0,000000	1735221315,706534	0,000000
407202,000000	-176,876783	-4528,872669	76,405704	-610,537827	-179,335475	286,772847	-8305,683732	-12968,778610	0,000000	0,000000	1735221315,708534	0,000000
407203,000000	-28,200448	-4407,912493	75,697899	-585,839152	-164,136291	284,649432	-8102,320135	-12727,007270	0,000000	0,000000	1735221315,710534	0,000000
407204,000000	135,935843	-4363,507032	65,118074	-546,239316	-158,175826	288,523734	-7938,556373	-12531,764805	0,000000	0,000000	1735221315,712534	0,000000
407205,000000	227,838755	-5252,659321	87,507069	-486,634672	-139,400363	290,870667	-7562,600076	-12083,128095	0,000000	0,000000	1735221315,714534	0,000000
407206,000000	197,887421	-6176,382303	168,457627	-441,856682	-111,944973	292,211771	-7379,539311	-11797,770858	0,000000	0,000000	1735221315,716534	0,000000
407207,000000	64,820051	-4604,570568	135,079026	-429,339707	-109,449029	292,621553	-7293,708622	-11781,603098	0,000000	0,000000	1735221315,718534	0,000000
407208,000000	-100,992620	-4283,636808	133,700669	-448,673964	-122,636557	293,031335	-7429,718971	-11984,333396	0,000000	0,000000	1735221315,720534	0,000000
407209,000000	-217,668712	-3885,813057	116,825104	-453,814864	-142,939389	291,280448	-7593,035698	-12159,459293	0,000000	0,000000	1735221315,722534	0,000000
407210,000000	-226,311386	-2846,419811	32,521784	-472,962856	-157,207251	284,053385	-7779,970765	-12425,892055	0,000000	0,000000	1735221315,724534	0,000000
407211,000000	-114,999712	-3831,014037	36,321580	-573,322177	-185,295939	285,021961	-8168,816566	-12881,755829	0,000000	0,000000	1735221315,726534	0,000000
407212,000000	52,712858	-4552,826285	71,115792	-615,827739	-196,583569	292,807817	-8212,514222	-12963,190675	0,000000	0,000000	1735221315,728534	0,000000
407213,000000	191,479921	-4465,244710	78,342855	-606,775284	-181,868672	284,165144	-8119,456470	-12880,004942	0,000000	0,000000	1735221315,730534	0,000000
407214,000000	231,824815	-4337,951541	75,511634	-562,593341	-159,330666	288,709998	-7952,824235	-12625,195086	0,000000	0,000000	1735221315,732534	0,000000
407215,000000	149,346888	-4940,554500	82,626939	-487,864017	-138,059258	290,162861	-7630,586624	-12185,126543	0,000000	0,000000	1735221315,734534	0,000000
407216,000000	-12,144446	-6156,116724	159,963965	-442,117453	-116,191804	295,713544	-7383,935153	-11904,016137	0,000000	0,000000	1735221315,736534	0,000000
407217,000000	-169,202685	-4855,133593	135,377049	-434,368849	-105,798244	291,727483	-7270,276546	-11754,073203	0,000000	0,000000	1735221315,738534	0,000000
407218,000000	-237,226486	-4307,590425	128,448009	-451,542437	-119,581819	292,360783	-7448,680699	-11961,497366	0,000000	0,000000	1735221315,739534	0,000000
407219,000000	-184,923410	-4126,243293	129,230320	-425,800681	-118,613243	297,464430	-7593,445480	-12078,583241	0,000000	0,000000	1735221315,741534	0,000000
407220,000000	-40,642917	-3251,209855	58,785081	-457,502902	-137,686729	292,807817	-7712,952793	-12404,993176	0,000000	0,000000	1735221315,743534	0,000000
407221,000000	125,467777	-3261,491656	15,050173	-533,871353	-166,408718	290,125608	-8143,484592	-12810,118496	0,000000	0,000000	1735221315,745534	0,000000
407222,000000	226,423144	-4212,446511	60,945749	-423,565507	-159,367919	297,836959	-8477,568626	-12970,566750	0,000000	0,000000	1735221315,747534	0,000000
407223,000000	205,747783	-4402,957857	77,113509	-613,071024	-191,107392	292,584300	-8168,406785	-12814,700603	0,000000	0,000000	1735221315,749534	0,000000
407224,000000	82,179904	-4285,946488	73,499978	-581,182539	-165,738165	290,498137	-7908,679545	-12658,983469	0,000000	0,000000	1735221315,751534	0,000000
407225,000000	-88,773668	-4592,463374	67,837536	-517,554581	-143,721700	290,647149	-7691,420615	-12385,435402	0,000000	0,000000	1735221315,753534	0,000000
407226,000000	-213,943422	-6049,387157	140,108168	-449,717045	-116,303563	298,470259	-7494,278252	-12087,039649	0,000000	0,000000	1735221315,755534	0,000000
407227,000000	-228,695571	-5114,302039	112,242997	-362,247229	-91,455877	302,270055	-7353,760302	-11850,707233	0,000000	0,000000	1735221315,757534	0,000000
407228,000000	-125,952065	-4340,074956	129,118562	-454,150140	-114,887953	299,550593	-7472,299039	-11937,804520	0,000000	0,000000	1735221315,759534	0,000000
407229,000000	41,015446	-4110,783339	134,222209	-452,846289	-119,395554	296,123326	-7588,490844	-12154,653668	0,000000	0,000000	1735221315,761534	0,000000
407230,000000	184,215605	-3374,144435	83,670020	-468,678772	-137,910247	289,566815	-7738,992572	-12381,263077	0,000000	0,000000	1735221315,763534	0,000000
407231,000000	231,303275	-2931,244671	10,319054	-531,300902	-164,024532	286,437571	-8007,138968	-12651,979923	0,000000	0,000000	1735221315,765534	0,000000
407232,000000	156,834722	-4318,431020	65,825880	-621,192157	-190,511346	288,784504	-8314,773440	-13092,793524	0,000000	0,000000	1735221315,767534	0,000000
407233,000000	1,639128	-4430,301487	67,017972	-613,108277	-180,043280	290,572643	-8245,185018	-12988,038361	0,000000	0,000000	1735221315,769534	0,000000
407234,000000	-156,089664	-4417,933524	59,716403	-596,717000	-165,961683	290,870667	-8179,023862	-12778,788805	0,000000	0,000000	1735221315,771534	0,000000
407235,000000	-233,277678	-4321,448505	52,638352	-548,586249	-144,205987	285,916030	-7803,775370	-12452,676892	0,000000	0,000000	1735221315,773534	0,000000
407236,000000	-189,915299	-5468,986928	89,779496	-504,069030	-153,705478	290,200114	-7431,581616	-12265,667319	0,000000	0,000000	1735221315,775534	0,000000
407237,000000	-49,546361	-5375,929177	119,358301	-257,007778	-103,376806	304,430723	-7277,354598	-11983,402073	0,000000	0,000000	1735221315,777534	0,000000
